provider_symbol,symbol,sector,industry,source
SUNTECK.NS,SUNTECK,Real Estate,Real Estate—Development,
SUNTV.NS,SUNTV,Communication Services,Broadcasting,
SUPERHOUSE.NS,SUPERHOUSE,Consumer Cyclical,Footwear & Accessories,
SUPERSPIN.NS,SUPERSPIN,Consumer Cyclical,Textile Manufacturing,
SUPRAJIT.NS,SUPRAJIT,Consumer Cyclical,Auto Parts,
SUPREME.NS,SUPREME,Real Estate,Real Estate—Development,
SUPREMEENG.NS,SUPREMEENG,Basic Materials,Steel,
SUPREMEIND.NS,SUPREMEIND,Industrials,Building Products & Equipment,
SUPREMEINF.NS,SUPREMEINF,Industrials,Engineering & Construction,
SUPRIYA.NS,SUPRIYA,Healthcare,Biotechnology,
SURAJEST.NS,SURAJEST,Real Estate,Real Estate—Development,
SURAJLTD.NS,SURAJLTD,Basic Materials,Steel,
SURAKSHA.NS,SURAKSHA,Healthcare,Diagnostics & Research,
SURANASOL.NS,SURANASOL,Technology,Solar,
SURANAT&P.NS,SURANAT&P,Utilities,Utilities—Independent Power Producers,
SURYALAXMI.NS,SURYALAXMI,Consumer Cyclical,Textile Manufacturing,
SURYAROSNI.NS,SURYAROSNI,Basic Materials,Steel,
SURYODAY.NS,SURYODAY,Financial Services,Banks—Regional,
SUTLEJTEX.NS,SUTLEJTEX,Consumer Cyclical,Textile Manufacturing,
SUVEN.NS,SUVEN,Healthcare,Drug Manufacturers—Specialty & Generic,
SUVIDHAA.NS,SUVIDHAA,Technology,Information Technology Services,
SUYOG.NS,SUYOG,Communication Services,Telecom Services,
SUZLON.NS,SUZLON,Industrials,Specialty Industrial Machinery,
SVLL.NS,SVLL,Industrials,Trucking,
SVPGLOB.NS,SVPGLOB,Consumer Cyclical,Textile Manufacturing,
SWANCORP.NS,SWANCORP,Industrials,Conglomerates,
SWANDEF.NS,SWANDEF,Industrials,Aerospace & Defense,
SWARAJENG.NS,SWARAJENG,Consumer Cyclical,Auto Parts,
SWELECTES.NS,SWELECTES,Technology,Solar,
SWIGGY.NS,SWIGGY,Consumer Cyclical,Internet Retail,
SWSOLAR.NS,SWSOLAR,Technology,Solar,
SYMPHONY.NS,SYMPHONY,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
SYNCOMF.NS,SYNCOMF,Healthcare,Drug Manufacturers—Specialty & Generic,
SYNGENE.NS,SYNGENE,Healthcare,Diagnostics & Research,
SYRMA.NS,SYRMA,Technology,Electronic Components,
SYSTMTXC.NS,SYSTMTXC,Financial Services,Capital Markets,
TAINWALCHM.NS,TAINWALCHM,Basic Materials,Specialty Chemicals,
TAJGVK.NS,TAJGVK,Consumer Cyclical,Lodging,
TAKE.NS,TAKE,Healthcare,Health Information Services,
TALBROAUTO.NS,TALBROAUTO,Consumer Cyclical,Auto Parts,
TANLA.NS,TANLA,Technology,Software—Application,
TARACHAND.NS,TARACHAND,Industrials,Farm & Heavy Construction Machinery,
TARAPUR.NS,TARAPUR,Industrials,Specialty Industrial Machinery,
TARC.NS,TARC,Real Estate,Real Estate—Development,
TARIL.NS,TARIL,Industrials,Electrical Equipment & Parts,
TARMAT.NS,TARMAT,Industrials,Engineering & Construction,
TARSONS.NS,TARSONS,Healthcare,Medical Instruments & Supplies,
TASTYBITE.NS,TASTYBITE,Consumer Defensive,Packaged Foods,
TATACAP.NS,TATACAP,Financial Services,Credit Services,
TATACHEM.NS,TATACHEM,Basic Materials,Chemicals,
TATACOMM.NS,TATACOMM,Communication Services,Telecom Services,
TATACONSUM.NS,TATACONSUM,Consumer Defensive,,
TATAELXSI.NS,TATAELXSI,Technology,Software—Application,
TATAINVEST.NS,TATAINVEST,Financial Services,Asset Management,
TATAPOWER.NS,TATAPOWER,Utilities,Utilities—Independent Power Producers,
TATASTEEL.NS,TATASTEEL,Basic Materials,,
TATATECH.NS,TATATECH,Technology,Information Technology Services,
TATVA.NS,TATVA,Basic Materials,Specialty Chemicals,
TBOTEK.NS,TBOTEK,Consumer Cyclical,Travel Services,
TBZ.NS,TBZ,Consumer Cyclical,Luxury Goods,
TCI.NS,TCI,Industrials,Integrated Freight & Logistics,
TCIEXP.NS,TCIEXP,Industrials,Integrated Freight & Logistics,
TCIFINANCE.NS,TCIFINANCE,Financial Services,Credit Services,
TCPLPACK.NS,TCPLPACK,Consumer Cyclical,Packaging & Containers,
TCS.NS,TCS,Technology,,
TDPOWERSYS.NS,TDPOWERSYS,Industrials,Specialty Industrial Machinery,
TEAMGTY.NS,TEAMGTY,Financial Services,Asset Management,
TEAMLEASE.NS,TEAMLEASE,Industrials,Staffing & Employment Services,
TECHM.NS,TECHM,Technology,,
TECHNOE.NS,TECHNOE,Industrials,Engineering & Construction,
TEGA.NS,TEGA,Industrials,Specialty Industrial Machinery,
TEJASNET.NS,TEJASNET,Technology,Communication Equipment,
TEMBO.NS,TEMBO,Industrials,Metal Fabrication,
TENNIND.NS,TENNIND,Consumer Cyclical,Auto Parts,
TERASOFT.NS,TERASOFT,Technology,Information Technology Services,
TEXINFRA.NS,TEXINFRA,Real Estate,Real Estate Services,
TEXMOPIPES.NS,TEXMOPIPES,Industrials,Building Products & Equipment,
TEXRAIL.NS,TEXRAIL,Industrials,Railroads,
TFCILTD.NS,TFCILTD,Financial Services,Credit Services,
TFL.NS,TFL,Financial Services,Mortgage Finance,
TGBHOTELS.NS,TGBHOTELS,Consumer Cyclical,Lodging,
THANGAMAYL.NS,THANGAMAYL,Consumer Cyclical,Luxury Goods,
THEINVEST.NS,THEINVEST,Financial Services,Capital Markets,
THEJO.NS,THEJO,Industrials,Specialty Industrial Machinery,
THELEELA.NS,THELEELA,Consumer Cyclical,Lodging,
THEMISMED.NS,THEMISMED,Healthcare,Drug Manufacturers—Specialty & Generic,
THERMAX.NS,THERMAX,Industrials,Conglomerates,
THOMASCOOK.NS,THOMASCOOK,Consumer Cyclical,Travel Services,
THOMASCOTT.NS,THOMASCOTT,Consumer Cyclical,Textile Manufacturing,
THYROCARE.NS,THYROCARE,Healthcare,Diagnostics & Research,
TI.NS,TI,Consumer Defensive,Beverages—Wineries & Distilleries,
TICL.NS,TICL,Industrials,Engineering & Construction,
TIGERLOGS.NS,TIGERLOGS,Industrials,Integrated Freight & Logistics,
TIIL.NS,TIIL,Industrials,Tools & Accessories,
TIINDIA.NS,TIINDIA,Industrials,Conglomerates,
TIJARIA.NS,TIJARIA,Industrials,Building Products & Equipment,
TIL.NS,TIL,Industrials,Farm & Heavy Construction Machinery,
TIMETECHNO.NS,TIMETECHNO,Consumer Cyclical,Packaging & Containers,
TIMEX.NS,TIMEX,Consumer Cyclical,Luxury Goods,
TIMKEN.NS,TIMKEN,Industrials,Tools & Accessories,
TINNARUBR.NS,TINNARUBR,Basic Materials,Specialty Chemicals,
TIPSFILMS.NS,TIPSFILMS,Communication Services,Entertainment,
TIPSMUSIC.NS,TIPSMUSIC,Communication Services,Entertainment,
TIRUMALCHM.NS,TIRUMALCHM,Basic Materials,Specialty Chemicals,
TIRUPATIFL.NS,TIRUPATIFL,Industrials,Metal Fabrication,
TITAGARH.NS,TITAGARH,Industrials,Railroads,
TITAN.NS,TITAN,Consumer Cyclical,,
TMB.NS,TMB,Financial Services,Banks—Regional,
TMCV.NS,TMCV,Consumer Cyclical,Auto Manufacturers,
TMPV.NS,TMPV,Consumer Cyclical,Auto Manufacturers,
TNPETRO.NS,TNPETRO,Basic Materials,Specialty Chemicals,
TNPL.NS,TNPL,Basic Materials,Paper & Paper Products,
TNTELE.NS,TNTELE,Technology,Communication Equipment,
TOKYOPLAST.NS,TOKYOPLAST,Consumer Cyclical,Packaging & Containers,
TOLINS.NS,TOLINS,Consumer Cyclical,Auto Parts,
TORNTPHARM.NS,TORNTPHARM,Healthcare,Drug Manufacturers—Specialty & Generic,
TORNTPOWER.NS,TORNTPOWER,Utilities,Utilities—Independent Power Producers,
TOTAL.NS,TOTAL,Industrials,Integrated Freight & Logistics,
TOUCHWOOD.NS,TOUCHWOOD,Communication Services,Advertising Agencies,
TPHQ.NS,TPHQ,Industrials,Engineering & Construction,
TPLPLASTEH.NS,TPLPLASTEH,Consumer Cyclical,Packaging & Containers,
TRACXN.NS,TRACXN,Technology,Software—Application,
TRANSPEK.NS,TRANSPEK,Basic Materials,Chemicals,
TRANSRAILL.NS,TRANSRAILL,Industrials,Engineering & Construction,
TRANSWORLD.NS,TRANSWORLD,Industrials,Marine Shipping,
TRAVELFOOD.NS,TRAVELFOOD,Consumer Cyclical,Restaurants,
TREEHOUSE.NS,TREEHOUSE,Consumer Defensive,Education & Training Services,
TREJHARA.NS,TREJHARA,Technology,Software—Application,
TREL.NS,TREL,Real Estate,Real Estate Services,
TRENT.NS,TRENT,Consumer Cyclical,Apparel Retail,
TRF.NS,TRF,Industrials,Specialty Industrial Machinery,
TRIDENT.NS,TRIDENT,Consumer Cyclical,Textile Manufacturing,
TRIGYN.NS,TRIGYN,Technology,Information Technology Services,
TRITURBINE.NS,TRITURBINE,Industrials,Specialty Industrial Machinery,
TRIVENI.NS,TRIVENI,Consumer Defensive,Confectioners,
TRU.NS,TRU,Financial Services,Credit Services,
TRUALT.NS,TRUALT,Energy,Oil & Gas Refining & Marketing,
TSFINV.NS,TSFINV,Financial Services,Asset Management,
TTKHLTCARE.NS,TTKHLTCARE,Healthcare,Drug Manufacturers—General,
TTKPRESTIG.NS,TTKPRESTIG,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
TTL.NS,TTL,Consumer Cyclical,Textile Manufacturing,
TTML.NS,TTML,Communication Services,Telecom Services,
TVSELECT.NS,TVSELECT,Technology,Computer Hardware,
TVSHLTD.NS,TVSHLTD,Consumer Cyclical,Auto Parts,
TVSMOTOR.NS,TVSMOTOR,Consumer Cyclical,Auto Manufacturers,
TVSSCS.NS,TVSSCS,Industrials,Integrated Freight & Logistics,
TVSSRICHAK.NS,TVSSRICHAK,Consumer Cyclical,Auto Parts,
TVTODAY.NS,TVTODAY,Communication Services,Broadcasting,
TVVISION.NS,TVVISION,Communication Services,Broadcasting,
UBL.NS,UBL,Consumer Defensive,Beverages—Brewers,
UCAL.NS,UCAL,Consumer Cyclical,Auto Parts,
UCOBANK.NS,UCOBANK,Financial Services,Banks—Regional,
UDS.NS,UDS,Industrials,Specialty Business Services,
UEL.NS,UEL,Technology,Solar,
UFBL.NS,UFBL,Consumer Cyclical,Restaurants,
UFLEX.NS,UFLEX,Consumer Cyclical,Packaging & Containers,
UFO.NS,UFO,Communication Services,Entertainment,
UGARSUGAR.NS,UGARSUGAR,Consumer Defensive,Confectioners,
UGROCAP.NS,UGROCAP,Financial Services,Credit Services,
UJJIVANSFB.NS,UJJIVANSFB,Financial Services,Banks—Regional,
ULTRACEMCO.NS,ULTRACEMCO,Basic Materials,,
ULTRAMAR.NS,ULTRAMAR,Basic Materials,Specialty Chemicals,
UMAEXPORTS.NS,UMAEXPORTS,Consumer Defensive,Farm Products,
UMESLTD.NS,UMESLTD,Consumer Defensive,Education & Training Services,
UNICHEMLAB.NS,UNICHEMLAB,Healthcare,Drug Manufacturers—Specialty & Generic,
UNIDT.NS,UNIDT,Energy,Oil & Gas Equipment & Services,
UNIECOM.NS,UNIECOM,Technology,Software—Application,
UNIENTER.NS,UNIENTER,Basic Materials,Chemicals,
UNIINFO.NS,UNIINFO,Communication Services,Telecom Services,
UNIMECH.NS,UNIMECH,Industrials,Aerospace & Defense,
UNIONBANK.NS,UNIONBANK,Financial Services,Banks—Regional,
UNIPARTS.NS,UNIPARTS,Industrials,Farm & Heavy Construction Machinery,
UNITDSPR.NS,UNITDSPR,Consumer Defensive,Beverages—Wineries & Distilleries,
UNITECH.NS,UNITECH,Real Estate,Real Estate—Diversified,
UNITEDPOLY.NS,UNITEDPOLY,Consumer Cyclical,Textile Manufacturing,
UNITEDTEA.NS,UNITEDTEA,Consumer Defensive,Farm Products,
UNIVAFOODS.NS,UNIVAFOODS,Financial Services,Shell Companies,
UNIVASTU.NS,UNIVASTU,Industrials,Engineering & Construction,
UNIVCABLES.NS,UNIVCABLES,Industrials,Electrical Equipment & Parts,
UNIVPHOTO.NS,UNIVPHOTO,Healthcare,Medical Devices,
UNOMINDA.NS,UNOMINDA,Consumer Cyclical,Auto Parts,
UPL.NS,UPL,Basic Materials,Agricultural Inputs,
URAVIDEF.NS,URAVIDEF,Consumer Cyclical,Auto Parts,
URBANCO.NS,URBANCO,Technology,Software—Application,
URJA.NS,URJA,Technology,Solar,
USHAMART.NS,USHAMART,Basic Materials,Steel,
USK.NS,USK,Industrials,Engineering & Construction,
UTIAMC.NS,UTIAMC,Financial Services,Asset Management,
UTKARSHBNK.NS,UTKARSHBNK,Financial Services,Banks—Regional,
UTLSOLAR.NS,UTLSOLAR,Technology,Solar,
UTTAMSUGAR.NS,UTTAMSUGAR,Consumer Defensive,Confectioners,
UYFINCORP.NS,UYFINCORP,Financial Services,Credit Services,
V2RETAIL.NS,V2RETAIL,Consumer Cyclical,Apparel Retail,
VADILALIND.NS,VADILALIND,Consumer Defensive,Packaged Foods,
VAIBHAVGBL.NS,VAIBHAVGBL,Consumer Cyclical,Luxury Goods,
VAISHALI.NS,VAISHALI,Healthcare,Drug Manufacturers—Specialty & Generic,
VAKRANGEE.NS,VAKRANGEE,Technology,Information Technology Services,
VALIANTLAB.NS,VALIANTLAB,Healthcare,Drug Manufacturers—Specialty & Generic,
VALIANTORG.NS,VALIANTORG,Basic Materials,Chemicals,
VARDHACRLC.NS,VARDHACRLC,Consumer Cyclical,Textile Manufacturing,
VARDMNPOLY.NS,VARDMNPOLY,Consumer Cyclical,Textile Manufacturing,
VARROC.NS,VARROC,Consumer Cyclical,Auto Parts,
VASCONEQ.NS,VASCONEQ,Industrials,Engineering & Construction,
VASWANI.NS,VASWANI,Basic Materials,Steel,
VBL.NS,VBL,Consumer Defensive,Beverages—Non-Alcoholic,
VCL.NS,VCL,Consumer Cyclical,Textile Manufacturing,
VEDL.NS,VEDL,Basic Materials,Other Industrial Metals & Mining,
VEEDOL.NS,VEEDOL,Basic Materials,Specialty Chemicals,
VENKEYS.NS,VENKEYS,Consumer Defensive,Farm Products,
VENTIVE.NS,VENTIVE,Consumer Cyclical,Lodging,
VENUSPIPES.NS,VENUSPIPES,Basic Materials,Steel,
VENUSREM.NS,VENUSREM,Healthcare,Drug Manufacturers—Specialty & Generic,
VERANDA.NS,VERANDA,Consumer Defensive,Education & Training Services,
VERTOZ.NS,VERTOZ,Technology,Software—Infrastructure,
VESUVIUS.NS,VESUVIUS,Industrials,Specialty Industrial Machinery,
VETO.NS,VETO,Industrials,Electrical Equipment & Parts,
VGL.NS,VGL,Consumer Cyclical,Textile Manufacturing,
VGUARD.NS,VGUARD,Industrials,Electrical Equipment & Parts,
VHL.NS,VHL,Financial Services,Asset Management,
VHLTD.NS,VHLTD,Consumer Cyclical,Lodging,
VIDHIING.NS,VIDHIING,Basic Materials,Specialty Chemicals,
VIDYAWIRES.NS,VIDYAWIRES,Industrials,Electrical Equipment & Parts,
VIJAYA.NS,VIJAYA,Healthcare,Diagnostics & Research,
VIJIFIN.NS,VIJIFIN,Financial Services,Credit Services,
VIKASECO.NS,VIKASECO,Basic Materials,Specialty Chemicals,
VIKASLIFE.NS,VIKASLIFE,Consumer Defensive,Farm Products,
VIKRAMSOLR.NS,VIKRAMSOLR,Technology,Solar,
VIKRAN.NS,VIKRAN,Industrials,Engineering & Construction,
VIMTALABS.NS,VIMTALABS,Healthcare,Diagnostics & Research,
VINATIORGA.NS,VINATIORGA,Basic Materials,Specialty Chemicals,
VINCOFE.NS,VINCOFE,Consumer Defensive,Beverages—Non-Alcoholic,
VINDHYATEL.NS,VINDHYATEL,Industrials,Engineering & Construction,
VINEETLAB.NS,VINEETLAB,Basic Materials,Chemicals,
VINNY.NS,VINNY,Consumer Cyclical,Textile Manufacturing,
VINYLINDIA.NS,VINYLINDIA,Basic Materials,Specialty Chemicals,
VIPCLOTHNG.NS,VIPCLOTHNG,Consumer Cyclical,Apparel Manufacturing,
VIPIND.NS,VIPIND,Consumer Cyclical,Footwear & Accessories,
VIPULLTD.NS,VIPULLTD,Real Estate,Real Estate—Diversified,
VIRINCHI.NS,VIRINCHI,Technology,Software—Application,
VISACHROME.NS,VISACHROME,Basic Materials,Steel,
VISAKAIND.NS,VISAKAIND,Industrials,Building Products & Equipment,
VISHNU.NS,VISHNU,Basic Materials,Specialty Chemicals,
VISHWARAJ.NS,VISHWARAJ,Consumer Defensive,Confectioners,
VITAL.NS,VITAL,Basic Materials,Specialty Chemicals,
VIVIANA.NS,VIVIANA,Industrials,Engineering & Construction,
VIVIDHA.NS,VIVIDHA,Consumer Cyclical,Textile Manufacturing,
VIVIMEDLAB.NS,VIVIMEDLAB,Healthcare,Drug Manufacturers—Specialty & Generic,
VIYASH.NS,VIYASH,Healthcare,Drug Manufacturers—Specialty & Generic,
VLEGOV.NS,VLEGOV,Technology,Information Technology Services,
VLSFINANCE.NS,VLSFINANCE,Financial Services,Capital Markets,
VMART.NS,VMART,Consumer Cyclical,Department Stores,
VMM.NS,VMM,Consumer Cyclical,Department Stores,
VMSTMT.NS,VMSTMT,Basic Materials,Steel,
VOLTAMP.NS,VOLTAMP,Industrials,Electrical Equipment & Parts,
VOLTAS.NS,VOLTAS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
VPRPL.NS,VPRPL,Industrials,Engineering & Construction,
VRAJ.NS,VRAJ,Basic Materials,Steel,
VRLLOG.NS,VRLLOG,Industrials,Trucking,
VSSL.NS,VSSL,Basic Materials,Steel,
VSTIND.NS,VSTIND,Consumer Defensive,Tobacco,
VSTL.NS,VSTL,Basic Materials,Steel,
VSTTILLERS.NS,VSTTILLERS,Industrials,Farm & Heavy Construction Machinery,
VTL.NS,VTL,Consumer Cyclical,Textile Manufacturing,
WAAREEENER.NS,WAAREEENER,Technology,Solar,
WAAREEINDO.NS,WAAREEINDO,Technology,Solar,
WAAREERTL.NS,WAAREERTL,Industrials,Engineering & Construction,
WABAG.NS,WABAG,Industrials,Engineering & Construction,
WAKEFIT.NS,WAKEFIT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
WALCHANNAG.NS,WALCHANNAG,Industrials,Engineering & Construction,
WANBURY.NS,WANBURY,Healthcare,Drug Manufacturers—Specialty & Generic,
WCIL.NS,WCIL,Industrials,Integrated Freight & Logistics,
WEALTH.NS,WEALTH,Financial Services,Capital Markets,
WEBELSOLAR.NS,WEBELSOLAR,Technology,Solar,
WEIZMANIND.NS,WEIZMANIND,Consumer Cyclical,Textile Manufacturing,
WEL.NS,WEL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
WELCORP.NS,WELCORP,Basic Materials,Steel,
WELENT.NS,WELENT,Industrials,Engineering & Construction,
WELINV.NS,WELINV,Financial Services,Capital Markets,
WELSPUNLIV.NS,WELSPUNLIV,Consumer Cyclical,Textile Manufacturing,
WENDT.NS,WENDT,Industrials,Tools & Accessories,
WESTLIFE.NS,WESTLIFE,Consumer Cyclical,Restaurants,
WEWIN.NS,WEWIN,Technology,Information Technology Services,
WEWORK.NS,WEWORK,Real Estate,Real Estate Services,
WHEELS.NS,WHEELS,Consumer Cyclical,Auto Parts,
WHIRLPOOL.NS,WHIRLPOOL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
WILLAMAGOR.NS,WILLAMAGOR,Financial Services,Credit Services,
WINDLAS.NS,WINDLAS,Healthcare,Drug Manufacturers—Specialty & Generic,
WINDMACHIN.NS,WINDMACHIN,Industrials,Specialty Industrial Machinery,
WINSOME.NS,WINSOME,Consumer Cyclical,Textile Manufacturing,
WIPL.NS,WIPL,Basic Materials,Lumber & Wood Production,
WIPRO.NS,WIPRO,Technology,,
WOCKPHARMA.NS,WOCKPHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,
WONDERLA.NS,WONDERLA,Consumer Cyclical,Leisure,
WORTHPERI.NS,WORTHPERI,Consumer Cyclical,Packaging & Containers,
WSI.NS,WSI,Industrials,Engineering & Construction,
WSTCSTPAPR.NS,WSTCSTPAPR,Basic Materials,Paper & Paper Products,
XCHANGING.NS,XCHANGING,Technology,Information Technology Services,
XELPMOC.NS,XELPMOC,Technology,Information Technology Services,
XPROINDIA.NS,XPROINDIA,Basic Materials,Specialty Chemicals,
XTGLOBAL.NS,XTGLOBAL,Technology,Software—Application,
YASHO.NS,YASHO,Basic Materials,Specialty Chemicals,
YATHARTH.NS,YATHARTH,Healthcare,Medical Care Facilities,
YATRA.NS,YATRA,Consumer Cyclical,Travel Services,
YESBANK.NS,YESBANK,Financial Services,Banks—Regional,
YUKEN.NS,YUKEN,Industrials,Specialty Industrial Machinery,
ZAGGLE.NS,ZAGGLE,Technology,Software—Infrastructure,
ZEEL.NS,ZEEL,Communication Services,Broadcasting,
ZEELEARN.NS,ZEELEARN,Consumer Defensive,Education & Training Services,
ZEEMEDIA.NS,ZEEMEDIA,Communication Services,Broadcasting,
ZENITHEXPO.NS,ZENITHEXPO,Consumer Cyclical,Textile Manufacturing,
ZENITHSTL.NS,ZENITHSTL,Basic Materials,Steel,
ZENSARTECH.NS,ZENSARTECH,Technology,Information Technology Services,
ZENTEC.NS,ZENTEC,Industrials,Aerospace & Defense,
ZFCVINDIA.NS,ZFCVINDIA,Consumer Cyclical,Auto Parts,
ZFSTEERING.NS,ZFSTEERING,Consumer Cyclical,Auto Parts,
ZIMLAB.NS,ZIMLAB,Healthcare,Drug Manufacturers—Specialty & Generic,
ZODIACLOTH.NS,ZODIACLOTH,Consumer Cyclical,Apparel Manufacturing,
ZOTA.NS,ZOTA,Healthcare,Biotechnology,
ZUARI.NS,ZUARI,Basic Materials,Agricultural Inputs,
ZUARIIND.NS,ZUARIIND,Industrials,Conglomerates,
ZYDUSLIFE.NS,ZYDUSLIFE,Healthcare,Drug Manufacturers—Specialty & Generic,
ZYDUSWELL.NS,ZYDUSWELL,Consumer Defensive,Packaged Foods,
